title,format,start_year,episodes,duration,runtime,genres,mean_score,popularity
Gintama.: Shirogane no Tamashii-hen - Kouhan-sen,TV,2018,14,24,336,"""Action"", ""Comedy"", ""Drama"", ""Sci-Fi""",88,55958
Hananoi-kun to Koi no Yamai,TV,2024,12,24,288,"""Drama"", ""Romance""",66,55966
Noumin Kanren no Skill Bakka Agetetara Naze ka Tsuyoku Natta.,TV,2022,12,24,288,"""Adventure"", ""Comedy"", ""Fantasy"", ""Slice of Life""",58,56006
Kuusen Madoushi Kouhosei no Kyoukan,TV,2015,12,24,288,"""Action"", ""Ecchi"", ""Fantasy""",58,56028
Hagane no Renkinjutsushi: Shamballa wo Yuku Mono,MOVIE,2005,1,105,105,"""Action"", ""Comedy"", ""Drama"", ""Fantasy""",71,56035
"Haite Kudasai, Takamine-san",TV,2025,12,24,288,"""Comedy"", ""Ecchi"", ""Romance"", ""Slice of Life""",58,56053
Free!: Dive to the Future,TV,2018,12,24,288,"""Comedy"", ""Drama"", ""Slice of Life"", ""Sports""",76,56068
Level 1 dakedo Unique Skill de Saikyou desu,TV,2023,12,24,288,"""Adventure"", ""Fantasy""",61,56108
Saikyou no Shien-shoku Wajutsushi Dearu Ore wa Sekai Saikyou Clan wo Shitagaeru,ONA,2024,12,24,288,"""Action"", ""Adventure"", ""Comedy"", ""Fantasy"", ""Psychological""",74,56114
ARIA The ANIMATION,TV,2005,13,24,312,"""Fantasy"", ""Sci-Fi"", ""Slice of Life""",76,56160
Azur Lane,TV,2019,12,24,288,"""Action"", ""Ecchi"", ""Sci-Fi""",58,56182
Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,SPECIAL,2016,1,24,24,"""Action"", ""Psychological"", ""Sci-Fi"", ""Thriller""",71,56187
"CLANNAD: After Story - Mou Hitotsu no Sekai, Kyou-hen",OVA,2009,1,24,24,"""Drama"", ""Romance"", ""Slice of Life""",75,56229
Yi Ren Zhi Xia,TV,2016,12,24,288,"""Action"", ""Adventure"", ""Supernatural""",64,56282
Karakai Jouzu no Takagi-san 3,TV,2022,12,24,288,"""Comedy"", ""Romance"", ""Slice of Life""",82,56347
Mahoutsukai Reimeiki,TV,2022,12,24,288,"""Action"", ""Adventure"", ""Comedy"", ""Ecchi"", ""Fantasy""",62,56359
Kuroiwa Medaka ni Watashi no Kawaii ga Tsuujinai,TV,2025,12,24,288,"""Comedy"", ""Ecchi"", ""Romance""",64,56503
Magia Record: Mahou Shoujo Madoka☆Magica Gaiden,TV,2020,13,24,312,"""Drama"", ""Mahou Shoujo"", ""Mystery"", ""Psychological"", ""Thriller""",65,56670
Koi to Senkyo to Chocolate,TV,2012,12,25,300,"""Drama"", ""Romance""",66,56730
Senryuu Shoujo,TV_SHORT,2019,12,13,156,"""Comedy"", ""Romance"", ""Slice of Life""",71,56737
JIN-ROH,MOVIE,2000,1,102,102,"""Action"", ""Drama"", ""Psychological"", ""Romance"", ""Thriller""",77,56928
Tsugumomo,TV,2017,12,24,288,"""Action"", ""Comedy"", ""Ecchi"", ""Supernatural""",67,57032
Chihayafuru 2,TV,2013,25,22,550,"""Drama"", ""Romance"", ""Slice of Life"", ""Sports""",83,57046
Freezing,TV,2011,12,24,288,"""Action"", ""Drama"", ""Ecchi"", ""Romance"", ""Sci-Fi""",63,57445
Kara no Kyoukai: Garan no Dou,MOVIE,2008,1,46,46,"""Action"", ""Mystery"", ""Supernatural"", ""Thriller""",75,57543
Maou Gun Saikyou no Majutsushi wa Ningen datta,TV,2024,12,24,288,"""Action"", ""Adventure"", ""Drama"", ""Fantasy""",63,57562
ONE PIECE FAN LETTER,SPECIAL,2024,1,25,25,"""Action"", ""Adventure"", ""Fantasy""",90,57572
Jinrui wa Suitai Shimashita,TV,2012,12,23,276,"""Comedy"", ""Fantasy"", ""Sci-Fi""",76,57629
Hataage! Kemono Michi,TV,2019,12,24,288,"""Comedy"", ""Fantasy"", ""Slice of Life""",64,57661
NARUTO: Blood Prison,MOVIE,2011,1,102,102,"""Action"", ""Adventure"", ""Mystery""",72,57753
FAIRY TAIL: 100 YEARS QUEST,TV,2024,25,24,600,"""Action"", ""Adventure"", ""Comedy"", ""Fantasy""",75,57764
ONE PIECE FILM: GOLD,MOVIE,2016,1,120,120,"""Action"", ""Adventure"", ""Comedy"", ""Drama"", ""Fantasy""",77,57769
Naze Boku no Sekai wo Daremo Oboeteinai no ka?,TV,2024,12,24,288,"""Action"", ""Adventure"", ""Fantasy"", ""Sci-Fi""",62,57914
Tsuki to Laika to Nosferatu,TV,2021,12,24,288,"""Drama"", ""Romance"", ""Sci-Fi"", ""Supernatural""",72,57939
Densetsu no Yuusha no Densetsu,TV,2010,24,24,576,"""Action"", ""Adventure"", ""Fantasy""",71,57959
Gokushufudou Part 2,ONA,2021,5,18,90,"""Comedy"", ""Slice of Life""",74,58053
Megami no Café Terrace,TV,2023,12,23,276,"""Comedy"", ""Ecchi"", ""Romance""",71,58058
Murenase! Seton Gakuen,TV,2020,12,24,288,"""Comedy"", ""Ecchi"", ""Romance""",67,58072
"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",TV,2019,12,24,288,"""Comedy"", ""Slice of Life""",76,58117
Kamonohashi Ron no Kindan Suiri,TV,2023,13,25,325,"""Drama"", ""Mystery""",74,58140
Kyokou Suiri Season 2,TV,2023,12,25,300,"""Comedy"", ""Mystery"", ""Romance"", ""Supernatural""",73,58166
NOMAD: Megalo Box 2,TV,2021,13,24,312,"""Action"", ""Drama"", ""Sci-Fi"", ""Sports""",81,58288
Persona 4 the Animation,TV,2011,25,25,625,"""Action"", ""Adventure"", ""Mystery"", ""Sci-Fi"", ""Supernatural""",73,58328
Yuusha ga Shinda!,TV,2023,12,24,288,"""Action"", ""Adventure"", ""Comedy"", ""Ecchi"", ""Fantasy""",64,58337
Tondemo Skill de Isekai Hourou Meshi 2,TV,2025,12,24,288,"""Adventure"", ""Comedy"", ""Fantasy""",77,58445
Infinite Dendrogram,TV,2020,13,24,312,"""Action"", ""Adventure"", ""Fantasy""",59,58517
Cike Wu Liuqi,ONA,2018,10,16,160,"""Action"", ""Comedy"", ""Drama"", ""Mystery"", ""Romance""",78,58527
Mushishi Zoku Shou 2,TV,2014,10,24,240,"""Adventure"", ""Fantasy"", ""Mystery"", ""Psychological"", ""Slice of Life"", ""Supernatural""",86,58530
NARUTO: Shippuuden Movie,MOVIE,2007,1,94,94,"""Action"", ""Adventure"", ""Comedy"", ""Fantasy""",70,58557
Hachimitsu to Clover,TV,2005,24,23,552,"""Comedy"", ""Drama"", ""Romance"", ""Slice of Life""",76,58561
Bakuman. 3,TV,2012,25,24,600,"""Comedy"", ""Drama"", ""Romance"", ""Slice of Life""",83,58659
Nekopara,TV,2020,12,23,276,"""Comedy"", ""Ecchi"", ""Slice of Life""",64,58733
Aku no Hana,TV,2013,13,24,312,"""Drama"", ""Psychological"", ""Romance""",68,58811
THE NEW GATE,TV,2024,12,24,288,"""Action"", ""Adventure"", ""Fantasy""",64,58847
Tonari no Seki-kun,TV_SHORT,2014,21,8,168,"""Comedy""",73,58876
Saenai Heroine no Sodatekata Fine,MOVIE,2019,1,114,114,"""Comedy"", ""Romance"", ""Slice of Life""",83,58916
Keppeki Danshi! Aoyama-kun,TV,2017,12,23,276,"""Comedy"", ""Sports""",67,59008
Air Gear,TV,2006,25,24,600,"""Action"", ""Comedy"", ""Ecchi"", ""Sports""",70,59020
Nodame Cantabile,TV,2007,23,22,506,"""Comedy"", ""Drama"", ""Music"", ""Romance"", ""Slice of Life""",80,59038
Carnival Phantasm,OVA,2011,12,14,168,"""Comedy"", ""Supernatural""",78,59091
Kono Kaisha ni Suki na Hito ga Imasu,TV,2025,12,24,288,"""Comedy"", ""Romance"", ""Slice of Life""",74,59134
Oroka na Tenshi wa Akuma to Odoru,TV,2024,12,24,288,"""Comedy"", ""Romance"", ""Supernatural""",67,59158
Leadale no Daichi nite,TV,2022,12,24,288,"""Adventure"", ""Fantasy""",68,59237
To LOVE-Ru Darkness 2nd,TV,2015,12,24,288,"""Comedy"", ""Ecchi"", ""Romance"", ""Sci-Fi""",71,59264
Unnamed Memory,TV,2024,12,24,288,"""Adventure"", ""Fantasy"", ""Romance""",66,59296
School Rumble,TV,2004,26,23,598,"""Comedy"", ""Romance"", ""Slice of Life""",76,59323
Hataraku Maou-sama!! 2nd Season,TV,2023,12,24,288,"""Adventure"", ""Comedy"", ""Fantasy"", ""Romance"", ""Slice of Life""",67,59350
Kimi wa Meido-sama.,TV,2024,12,23,276,"""Comedy"", ""Romance"", ""Slice of Life""",69,59362
Oda Nobuna no Yabou,TV,2012,12,24,288,"""Action"", ""Comedy"", ""Drama"", ""Romance""",70,59408
Watashi no Shiawase na Kekkon 2nd Season,TV,2025,13,24,312,"""Drama"", ""Romance"", ""Supernatural""",75,59514
Mangaka-san to Assistant-san to THE ANIMATION,TV_SHORT,2014,12,14,168,"""Comedy"", ""Ecchi"", ""Romance"", ""Slice of Life""",67,59562
UQ Holder!: Mahou Sensei Negima! 2,TV,2017,12,24,288,"""Action"", ""Fantasy"", ""Sci-Fi""",66,59565
Punch Line,TV,2015,12,24,288,"""Comedy"", ""Ecchi"", ""Sci-Fi"", ""Supernatural""",66,59655
Kingdom,TV,2012,38,25,950,"""Action"", ""Drama""",74,59674
Gankutsuou,TV,2004,24,24,576,"""Drama"", ""Mystery"", ""Sci-Fi"", ""Supernatural"", ""Thriller""",79,59699
Hajime no Ippo: Rising,TV,2013,25,23,575,"""Comedy"", ""Drama"", ""Sports""",85,59743
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,TV,2022,10,24,240,"""Drama"", ""Fantasy"", ""Slice of Life""",80,59756
Dragon Ball DAIMA,TV,2024,20,24,480,"""Action"", ""Adventure""",75,59803
Joshiraku,TV,2012,13,24,312,"""Comedy"", ""Slice of Life""",73,59975
"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni shimashita 2nd",TV,2024,12,24,288,"""Action"", ""Adventure"", ""Fantasy"", ""Romance"", ""Slice of Life""",68,59991
Angel Beats! Tokubetsu-hen,SPECIAL,2010,2,28,56,"""Action"", ""Comedy"", ""Drama"", ""Supernatural""",72,60002
Shaman King,TV,2001,64,23,1472,"""Action"", ""Adventure"", ""Comedy"", ""Drama"", ""Supernatural""",74,60022
Ahiru no Sora,TV,2019,50,24,1200,"""Drama"", ""Sports""",71,60061
"Dragon Ball Z: Fukkatsu no ""F""",MOVIE,2015,1,107,107,"""Action"", ""Adventure"", ""Comedy"", ""Sci-Fi""",67,60089
Tokyo Ghoul: JACK,OVA,2015,1,30,30,"""Drama"", ""Horror"", ""Supernatural""",70,60192
Initial D SECOND STAGE,TV,1999,13,23,299,"""Action"", ""Drama"", ""Sports""",81,60210
No Guns Life,TV,2019,12,24,288,"""Action"", ""Drama"", ""Sci-Fi""",66,60215
Kokoro Connect: Michi Random,OVA,2012,4,27,108,"""Drama"", ""Romance"", ""Slice of Life"", ""Supernatural""",77,60274
Kuma Kuma Kuma Bear,TV,2020,12,24,288,"""Adventure"", ""Comedy"", ""Fantasy"", ""Slice of Life""",70,60301
Gintama.: Shirogane no Tamashii-hen,TV,2018,12,24,288,"""Action"", ""Comedy"", ""Drama"", ""Sci-Fi""",86,60331
Raise wa Tanin ga Ii,TV,2024,12,24,288,"""Comedy"", ""Drama"", ""Romance""",71,60382
Maou 2099,TV,2024,12,24,288,"""Action"", ""Comedy"", ""Drama"", ""Fantasy"", ""Sci-Fi""",72,60413
Tsurune: Kazemai Koukou Kyuudou-bu,TV,2018,13,24,312,"""Drama"", ""Slice of Life"", ""Sports""",76,60414
Summer Ghost,MOVIE,2021,1,40,40,"""Drama"", ""Supernatural""",78,60424
Shinobi no Ittoki,TV,2022,12,24,288,"""Action""",58,60596
Fuguushoku Kanteishi ga Jitsu wa Saikyou Datta: Naraku de Kitaeta Saikyou no Shingan de Musou Suru,TV,2025,12,24,288,"""Action"", ""Adventure"", ""Comedy"", ""Drama"", ""Fantasy"", ""Romance""",63,60733
Sword Art Online: Progressive - Kuraki Yuuyami no Scherzo,MOVIE,2022,1,100,100,"""Action"", ""Adventure"", ""Fantasy"", ""Romance""",77,60793
Medaka Box,TV,2012,12,24,288,"""Action"", ""Comedy""",67,60859
Rurouni Kenshin: Meiji Kenkaku Romantan (2023),TV,2023,24,23,552,"""Action"", ""Drama"", ""Romance""",75,60867
Peach Boy Riverside,TV,2021,12,24,288,"""Adventure"", ""Fantasy""",60,60907
Isekai wa Smartphone to Tomo ni. 2,TV,2023,12,24,288,"""Adventure"", ""Comedy"", ""Fantasy"", ""Romance""",62,60930
Kara no Kyoukai: Mujun Rasen,MOVIE,2008,1,114,114,"""Action"", ""Drama"", ""Mystery"", ""Romance"", ""Supernatural"", ""Thriller""",84,60987
Wolfs Rain,TV,2003,26,23,598,"""Action"", ""Adventure"", ""Drama"", ""Fantasy"", ""Mystery"", ""Sci-Fi""",74,60987
Soredemo Ayumu wa Yosetekuru,TV,2022,12,24,288,"""Comedy"", ""Romance"", ""Slice of Life""",69,61046
Peter Grill to Kenja no Jikan,TV_SHORT,2020,12,12,144,"""Comedy"", ""Ecchi"", ""Fantasy""",53,61052
Hajime no Ippo: New Challenger,TV,2009,26,23,598,"""Comedy"", ""Drama"", ""Sports""",85,61103
Kara no Kyoukai: Tsuukaku Zanryuu,MOVIE,2008,1,58,58,"""Action"", ""Drama"", ""Mystery"", ""Supernatural"", ""Thriller""",77,61213
Special A,TV,2008,24,24,576,"""Comedy"", ""Drama"", ""Romance"", ""Slice of Life""",71,61245
Kill la Kill Tokubetsu-hen,OVA,2014,1,27,27,"""Action"", ""Comedy"", ""Ecchi""",75,61318
"Eiyuu-ou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀",TV,2023,12,24,288,"""Action"", ""Adventure"", ""Comedy"", ""Fantasy""",65,61375
Akuma no Riddle,TV,2014,12,24,288,"""Action"", ""Drama""",64,61478
"Shinjiteita Nakamatachi ni Dungeon Okuchi de Korosarekaketa ga Gift ""Mugen Gacha"" de Level 9999 no Nakamatachi wo Te ni Irete Moto Party Member to Sekai ni Fukushuu & ""Zamaa!"" Shimasu!",TV,2025,12,24,288,"""Action"", ""Adventure"", ""Fantasy""",70,61566
Shin Seiki Evangelion Movie: Shi to Shinsei,MOVIE,1997,1,104,104,"""Drama"", ""Mecha"", ""Psychological"", ""Sci-Fi""",73,61624
Inazuma Eleven,TV,2008,127,25,3175,"""Drama"", ""Sports"", ""Supernatural""",77,61722
Hanma Baki,ONA,2021,12,23,276,"""Action"", ""Sports""",76,61759
ONE PIECE STAMPEDE,MOVIE,2019,1,101,101,"""Action"", ""Adventure"", ""Comedy"", ""Drama"", ""Fantasy""",80,61770
Pocket Monsters: Mewtwo no Gyakushuu,MOVIE,1998,1,75,75,"""Action"", ""Adventure"", ""Drama"", ""Fantasy"", ""Sci-Fi""",74,61789
Heion Sedai no Idaten-tachi,TV,2021,11,23,253,"""Action"", ""Adventure"", ""Fantasy""",74,61798
Charlotte: Tsuyoimono-tachi,OVA,2016,1,25,25,"""Comedy"", ""Drama"", ""Supernatural""",73,61847
"Tensei Shitara Dai Nana Ouji Datta node, Kimamani Majutsu wo Kiwamemasu 2nd Season",TV,2025,12,24,288,"""Action"", ""Adventure"", ""Fantasy"", ""Slice of Life""",76,62036
Isekai Suicide Squad,TV,2024,10,24,240,"""Action"", ""Adventure"", ""Fantasy"", ""Sci-Fi""",61,62131
Ao no Exorcist: Shimane Illuminati-hen,TV,2024,12,24,288,"""Action"", ""Fantasy"", ""Supernatural""",71,62138
Tian Guan Ci Fu,ONA,2020,11,25,275,"""Adventure"", ""Drama"", ""Fantasy"", ""Romance""",83,62138
Phantom: Requiem for the Phantom,TV,2009,26,24,624,"""Action"", ""Drama"", ""Thriller""",75,62157
Yoru no Kurage wa Oyogenai,TV,2024,12,24,288,"""Drama"", ""Music"", ""Slice of Life""",76,62171
Mahoutsukai no Yome SEASON 2,TV,2023,12,24,288,"""Drama"", ""Fantasy"", ""Romance"", ""Slice of Life"", ""Supernatural""",78,62221
Osake wa Fuufu ni Natte kara,TV_SHORT,2017,13,3,39,"""Comedy"", ""Romance"", ""Slice of Life""",67,62269
Ajin 2,TV,2016,13,24,312,"""Action"", ""Horror"", ""Mystery"", ""Supernatural""",73,62328
Fate/EXTRA Last Encore,TV,2018,13,24,312,"""Action"", ""Fantasy"", ""Psychological""",61,62357
Seto no Hanayome,TV,2007,26,24,624,"""Comedy"", ""Romance""",73,62398
Hamatora THE ANIMATION,TV,2014,12,24,288,"""Comedy"", ""Drama"", ""Mystery""",69,62468
Shuumatsu no Valkyrie II,ONA,2023,10,24,240,"""Action"", ""Drama"", ""Fantasy"", ""Supernatural""",75,62552
Grisaia no Meikyuu,SPECIAL,2015,1,48,48,"""Drama"", ""Ecchi"", ""Romance""",76,62556
Aggressive Retsuko,ONA,2018,10,15,150,"""Comedy"", ""Music"", ""Slice of Life""",75,62581
Bakuman. 2,TV,2011,25,24,600,"""Comedy"", ""Drama"", ""Romance"", ""Slice of Life""",81,62686
Paradise Kiss,TV,2005,12,24,288,"""Comedy"", ""Drama"", ""Romance"", ""Slice of Life""",78,62722
GANTZ,TV,2004,13,23,299,"""Action"", ""Drama"", ""Ecchi"", ""Horror"", ""Psychological"", ""Sci-Fi"", ""Supernatural""",64,62736
Seiken Gakuin no Maken Tsukai,ONA,2023,12,24,288,"""Fantasy"", ""Romance""",61,62758
Coquelicot-zaka kara,MOVIE,2011,1,95,95,"""Drama"", ""Romance"", ""Slice of Life""",76,62865
Michiko to Hatchin,TV,2008,22,22,484,"""Action"", ""Adventure""",76,62907
Maji de Watashi ni Koi Shinasai!,TV,2011,12,23,276,"""Action"", ""Comedy"", ""Drama"", ""Ecchi"", ""Romance""",62,63049
Seikon no Qwaser,TV,2010,24,24,576,"""Action"", ""Ecchi"", ""Supernatural""",55,63061
Renai Flops,TV,2022,12,24,288,"""Comedy"", ""Drama"", ""Ecchi"", ""Romance"", ""Sci-Fi""",65,63129
Kuragehime,TV,2010,11,22,242,"""Comedy"", ""Romance"", ""Slice of Life""",79,63361
Shiroi Suna no Aquatope,TV,2021,24,24,576,"""Drama"", ""Slice of Life"", ""Supernatural""",73,63634
Death Billiards,MOVIE,2013,1,25,25,"""Drama"", ""Mystery"", ""Psychological"", ""Thriller""",77,63657
Aldnoah.Zero Part 2,TV,2015,12,24,288,"""Action"", ""Mecha"", ""Sci-Fi""",65,63684
Tonikaku Kawaii: SNS,OVA,2021,1,24,24,"""Comedy"", ""Romance"", ""Slice of Life""",79,63704
Kono Sekai no Katasumi ni,MOVIE,2016,1,130,130,"""Drama"", ""Slice of Life""",81,63711
Devil May Cry,TV,2007,12,24,288,"""Action"", ""Fantasy""",66,63829
WHITE ALBUM 2,TV,2013,13,23,299,"""Drama"", ""Music"", ""Romance"", ""Slice of Life""",74,63869
High School DxD OVA,OVA,2012,2,23,46,"""Comedy"", ""Ecchi"", ""Fantasy"", ""Romance""",69,63906
DARKER THAN BLACK: Ryuusei no Gemini,TV,2009,12,24,288,"""Action"", ""Mystery"", ""Psychological"", ""Sci-Fi"", ""Supernatural""",71,63918
ONE PIECE FILM: Z,MOVIE,2012,1,107,107,"""Action"", ""Adventure"", ""Comedy"", ""Drama""",79,64156
"CLANNAD: Mou Hitotsu no Sekai, Tomoyo-hen",OVA,2008,1,25,25,"""Drama"", ""Romance"", ""Slice of Life""",77,64284
Dimension W,TV,2016,12,24,288,"""Action"", ""Sci-Fi""",68,64560
Shikioriori,MOVIE,2018,3,25,75,"""Drama"", ""Romance"", ""Slice of Life""",69,64563
HUNTER×HUNTER: Phantom Rouge,MOVIE,2013,1,97,97,"""Action"", ""Adventure"", ""Fantasy""",72,64577
Sennen Joyuu,MOVIE,2002,1,87,87,"""Drama"", ""Fantasy"", ""Romance""",81,64693
Watashi ni Tenshi ga Maiorita!,TV,2019,12,24,288,"""Comedy"", ""Slice of Life""",70,64708
Planetes,TV,2003,26,25,650,"""Drama"", ""Romance"", ""Sci-Fi"", ""Slice of Life""",80,64751
Fantasy Bishoujo Juniku Oji-san to,TV,2022,12,24,288,"""Adventure"", ""Comedy"", ""Fantasy"", ""Romance""",70,64853
Kara no Kyoukai: Satsujin Kousatsu (Zen),MOVIE,2007,1,61,61,"""Action"", ""Mystery"", ""Romance"", ""Supernatural"", ""Thriller""",75,64898
Golden Kamuy 2nd Season,TV,2018,12,24,288,"""Action"", ""Adventure"", ""Comedy""",81,64927
Machikado Mazoku,TV,2019,12,24,288,"""Comedy"", ""Fantasy"", ""Mahou Shoujo"", ""Slice of Life""",75,65039
CØDE:BREAKER,TV,2012,13,24,312,"""Action"", ""Supernatural""",63,65053
"Guild no Uketsukejou desu ga, Zangyou wa Iya nanode Boss wo Solo Toubatsu Shiyou to Omoimasu",TV,2025,12,24,288,"""Action"", ""Adventure"", ""Comedy"", ""Fantasy""",66,65177
Koroshi Ai,TV,2022,12,24,288,"""Action"", ""Psychological"", ""Romance""",67,65177
Baka to Test to Shoukanjuu Ni!,TV,2011,13,24,312,"""Comedy"", ""Romance"", ""Slice of Life""",74,65205
Undead Girl Murder Farce,TV,2023,13,23,299,"""Drama"", ""Mystery"", ""Supernatural""",78,65226
Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life,TV,2023,12,24,288,"""Fantasy"", ""Romance"", ""Slice of Life""",68,65229
Kotarou wa Hitorigurashi,ONA,2022,10,28,280,"""Comedy"", ""Drama"", ""Slice of Life""",81,65418
K: RETURN OF KINGS,TV,2015,13,24,312,"""Action"", ""Supernatural""",73,65547
Ranma 1/2 (2024),TV,2024,12,24,288,"""Action"", ""Comedy"", ""Ecchi"", ""Romance"", ""Slice of Life""",79,65574
C: THE MONEY OF SOUL AND POSSIBILITY CONTROL,TV,2011,11,22,242,"""Action"", ""Mystery"", ""Supernatural"", ""Thriller""",67,65669
Maken-Ki!,TV,2011,12,25,300,"""Action"", ""Ecchi""",59,65695
Hitoribocchi no Isekai Kouryaku,ONA,2024,12,24,288,"""Action"", ""Adventure"", ""Fantasy""",65,65797
Radiant,TV,2018,21,24,504,"""Action"", ""Adventure"", ""Comedy"", ""Fantasy""",66,65844
Gakuen Mokushiroku: HIGHSCHOOL OF THE DEAD - Drifters of the Dead,OVA,2011,1,16,16,"""Comedy"", ""Ecchi"", ""Supernatural""",62,65909
Hataraku Saibou BLACK,TV,2021,13,24,312,"""Action"", ""Drama"", ""Sci-Fi""",73,65944
Spy Kyoushitsu,TV,2023,12,26,312,"""Action"", ""Comedy"", ""Drama"", ""Mystery""",61,66051
Kowloon Generic Romance,TV,2025,13,25,325,"""Drama"", ""Mystery"", ""Romance"", ""Sci-Fi"", ""Slice of Life""",72,66201
Kimitachi wa Dou Ikiru ka,MOVIE,2023,1,124,124,"""Adventure"", ""Drama"", ""Fantasy"", ""Supernatural""",77,66239
Wonder Egg Priority: Tokubetsu-hen,SPECIAL,2021,1,47,47,"""Action"", ""Drama"", ""Fantasy"", ""Mystery"", ""Psychological"", ""Sci-Fi"", ""Thriller""",50,66252
BLACK LAGOON: Robertas Blood Trail,OVA,2010,5,33,165,"""Action"", ""Adventure"", ""Drama"", ""Thriller""",79,66302
Kyousougiga (TV),TV,2013,10,26,260,"""Action"", ""Fantasy"", ""Supernatural""",75,66330
Koi to Yobu ni wa Kimochi Warui,ONA,2021,12,24,288,"""Comedy"", ""Romance"", ""Slice of Life""",68,66357
Taboo Tattoo,TV,2016,12,24,288,"""Action"", ""Comedy"", ""Ecchi""",53,66394
GIRLS BAND CRY,TV,2024,13,24,312,"""Drama"", ""Music"", ""Slice of Life""",83,66415
"Danjo no Yuujou wa Seiritsu suru? (Iya, Shinai!!)",TV,2025,12,24,288,"""Comedy"", ""Romance""",65,66468
Isekai Shoukan wa Nidome desu,TV,2023,12,24,288,"""Adventure"", ""Comedy"", ""Fantasy""",55,66517
BLOOD+,TV,2005,50,24,1200,"""Action"", ""Drama"", ""Horror"", ""Mystery"", ""Supernatural""",73,66627
Overlord: Sei Oukoku-hen,MOVIE,2024,1,135,135,"""Action"", ""Adventure"", ""Fantasy""",78,66727
Kore wa Zombie desu ka? of the Dead,TV,2012,10,24,240,"""Action"", ""Comedy"", ""Ecchi"", ""Supernatural""",72,66779
PSYCHO-PASS Movie,MOVIE,2015,1,113,113,"""Action"", ""Sci-Fi""",75,66822
Boku no Hero Academia: Sukue! Kyuujo Kunren!,OVA,2017,1,27,27,"""Action"", ""Adventure"", ""Comedy"", ""Supernatural""",70,66882
Watashi no Oshi wa Akuyaku Reijou.,TV,2023,12,24,288,"""Comedy"", ""Fantasy"", ""Romance""",73,66981
Jitsu wa Watashi wa,TV,2015,13,24,312,"""Comedy"", ""Fantasy"", ""Romance""",65,66985
Ousama Game The Animation,TV,2017,12,24,288,"""Drama"", ""Horror"", ""Mystery"", ""Supernatural""",46,67017
Monster Musume no Oisha-san,TV,2020,12,24,288,"""Comedy"", ""Ecchi"", ""Fantasy"", ""Romance""",62,67124
"Ore ga Ojou-sama Gakkou ni ""Shomin Sample"" Toshite Gets-Sareta Ken",TV,2015,12,23,276,"""Comedy"", ""Ecchi"", ""Romance""",63,67140
Himouto! Umaru-chan R,TV,2017,12,24,288,"""Comedy"", ""Slice of Life""",71,67228
Kareshi Kanojo no Jijou,TV,1998,26,24,624,"""Comedy"", ""Drama"", ""Romance"", ""Slice of Life""",76,67293
Itsudatte Bokura no Koi wa 10 cm Datta.,TV,2017,6,24,144,"""Drama"", ""Romance"", ""Slice of Life""",72,67326
2.5 Jigen no Ririsa,TV,2024,24,24,576,"""Comedy"", ""Ecchi"", ""Romance"", ""Slice of Life""",72,67339
Grand Blue Season 2,TV,2025,12,24,288,"""Comedy"", ""Slice of Life"", ""Sports""",84,67364
"Uchi no Ko no Tame Naraba, Ore wa Moshikashitara Maou mo Taoseru Kamo Shirenai.",TV,2019,12,24,288,"""Adventure"", ""Fantasy"", ""Slice of Life""",68,67450
Poputepipikku,TV,2018,12,24,288,"""Comedy""",69,67602
Isekai Quartet 2,TV_SHORT,2020,12,12,144,"""Comedy"", ""Fantasy"", ""Slice of Life""",72,67809
Mushishi Zoku Shou,TV,2014,10,24,240,"""Adventure"", ""Fantasy"", ""Mystery"", ""Psychological"", ""Slice of Life"", ""Supernatural""",86,67958
Flip Flappers,TV,2016,13,24,312,"""Action"", ""Adventure"", ""Comedy"", ""Fantasy"", ""Mahou Shoujo"", ""Psychological"", ""Sci-Fi""",75,68019
Kami nomi zo Shiru Sekai: Megami-hen,TV,2013,12,24,288,"""Comedy"", ""Romance"", ""Supernatural""",78,68096
